order_item_id,order_id,product_id,quantity
3197,1049,18,2
3198,1049,19,2
3199,1049,62,4
3200,1049,106,2
3201,1050,10,2
3202,1050,29,4
3203,1050,36,1
3204,1051,2,3
3205,1051,82,1
3206,1051,16,4
3207,1052,59,3
3208,1052,20,3
3209,1052,10,1
3210,1052,113,4
3211,1052,97,3
3212,1053,29,1
3213,1053,67,3
3214,1053,14,2
3215,1054,8,3
3216,1054,82,3
3217,1054,14,3
3218,1054,111,3
3219,1055,2,1
3220,1056,56,4
3221,1056,86,4
3222,1056,35,4
3223,1056,14,1
3224,1056,100,1
3225,1057,87,4
3226,1057,91,1
3227,1057,116,3
3228,1057,78,4
3229,1057,54,4
3230,1058,73,1
3231,1058,24,3
3232,1059,109,3
3233,1059,115,3
3234,1059,33,2
3235,1059,46,3
3236,1060,27,3
3237,1060,72,4
3238,1061,46,2
3239,1061,79,3
3240,1061,69,3
3241,1062,64,2
3242,1062,82,3
3243,1062,24,4
3244,1062,97,3
3245,1062,49,3
3246,1063,3,3
3247,1063,15,3
3248,1063,25,2
3249,1064,118,3
3250,1064,113,2
3251,1064,85,3
3252,1064,52,3
3253,1064,110,4
3254,1065,11,1
3255,1065,42,2
3256,1065,29,2
3257,1065,57,3
3258,1065,106,1
3259,1066,19,3
3260,1066,2,2
3261,1067,108,2
3262,1067,57,4
3263,1067,54,2
3264,1067,72,4
3265,1068,48,2
3266,1068,47,3
3267,1068,116,3
3268,1068,119,1
3269,1069,17,4
3270,1069,13,3
3271,1069,118,1
3272,1069,101,2
3273,1069,65,3
3274,1070,57,2
3275,1070,64,1
3276,1070,76,4
3277,1070,56,1
3278,1070,9,3
3279,1071,9,3
3280,1071,93,1
3281,1071,36,4
3282,1072,69,3
3283,1072,90,3
3284,1072,87,2
3285,1073,99,3
3286,1073,70,1
3287,1074,16,4
3288,1074,100,2
3289,1074,10,2
3290,1074,79,2
3291,1074,9,2
3292,1075,12,4
3293,1075,13,4
3294,1075,52,4
3295,1076,40,3
3296,1077,24,3
3297,1078,83,3
3298,1078,82,4
3299,1078,11,1
3300,1079,88,3
3301,1080,50,3
3302,1080,40,1
3303,1080,4,2
3304,1081,112,2
3305,1082,20,1
3306,1082,105,1
3307,1082,57,3
3308,1082,4,3
3309,1082,80,1
3310,1083,64,2
3311,1084,101,1
3312,1084,58,3
3313,1084,15,2
3314,1084,86,3
3315,1085,8,1
3316,1085,118,1
3317,1085,62,3
3318,1086,98,4
3319,1086,26,4
3320,1086,38,4
3321,1086,81,4
3322,1087,72,4
3323,1087,62,3
3324,1087,79,4
3325,1088,40,2
3326,1089,50,1
3327,1089,25,4
3328,1089,46,2
3329,1090,24,3
3330,1090,115,1
3331,1090,29,2
3332,1090,92,4
3333,1091,119,3
3334,1092,106,4
3335,1092,30,1
3336,1092,48,2
3337,1092,118,2
3338,1093,27,3
3339,1093,113,4
3340,1093,84,1
3341,1094,77,4
3342,1094,2,1
3343,1094,81,4
3344,1095,15,2
3345,1096,88,4
3346,1096,92,3
3347,1096,120,3
3348,1097,12,4
3349,1097,72,2
3350,1098,62,1
3351,1098,14,4
3352,1098,15,2
3353,1098,30,1
3354,1099,57,1
3355,1099,77,2
3356,1100,73,1
3357,1101,60,1
3358,1101,26,4
3359,1101,116,4
3360,1102,81,3
3361,1102,25,4
3362,1103,37,3
3363,1103,72,1
3364,1103,21,1
3365,1103,19,1
3366,1103,71,4
3367,1104,19,1
3368,1105,105,4
3369,1106,10,4
3370,1106,3,4
3371,1106,84,3
3372,1106,106,4
3373,1106,117,4
3374,1107,62,4
3375,1107,118,3
3376,1107,116,2
3377,1107,20,2
3378,1108,48,1
3379,1108,95,4
3380,1109,110,3
3381,1109,30,2
3382,1109,52,4
3383,1109,17,4
3384,1109,108,4
3385,1110,60,4
3386,1110,47,2
3387,1110,44,2
3388,1110,42,2
3389,1111,112,3
3390,1111,94,4
3391,1112,19,4
3392,1112,61,3
3393,1112,14,4
3394,1112,70,1
3395,1113,56,2
3396,1113,24,4
3397,1113,57,2
3398,1113,4,3
3399,1113,89,2
3400,1114,20,3
3401,1114,53,4
3402,1115,11,1
3403,1116,26,2
3404,1116,96,3
3405,1116,20,1
3406,1117,91,3
3407,1117,23,1
3408,1117,38,2
3409,1118,16,4
3410,1118,69,2
3411,1118,117,4
3412,1118,80,3
3413,1119,97,1
3414,1120,62,3
3415,1120,22,4
3416,1120,99,2
3417,1120,3,4
3418,1121,45,1
3419,1121,114,2
3420,1121,44,2
3421,1121,11,3
3422,1121,48,4
3423,1122,82,3
3424,1122,42,1
3425,1123,109,3
3426,1123,33,1
3427,1123,25,4
3428,1124,58,1
3429,1124,56,3
3430,1124,44,4
3431,1125,2,4
3432,1125,95,2
3433,1125,74,4
3434,1125,3,4
3435,1125,39,4
3436,1126,103,4
3437,1126,66,4
3438,1126,110,3
3439,1127,63,3
3440,1127,37,1
3441,1128,104,2
3442,1129,20,2
3443,1130,10,4
3444,1130,20,3
3445,1130,75,1
3446,1130,81,1
3447,1130,112,1
3448,1131,92,1
3449,1132,92,1
3450,1133,91,2
3451,1133,64,4
3452,1134,65,1
3453,1134,1,2
3454,1135,113,2
3455,1135,70,1
3456,1136,51,3
3457,1136,82,4
3458,1137,68,3
3459,1137,1,3
3460,1138,116,4
3461,1138,94,1
3462,1138,8,4
3463,1139,99,1
3464,1139,118,3
3465,1139,47,3
3466,1139,90,4
3467,1139,88,3
3468,1140,70,2
3469,1140,96,2
3470,1140,25,1
3471,1141,113,4
3472,1141,60,4
3473,1141,42,4
3474,1141,119,4
3475,1142,4,3
3476,1142,112,4
3477,1142,18,2
3478,1142,101,4
3479,1143,20,2
3480,1143,76,2
3481,1144,20,1
3482,1144,35,4
3483,1144,44,4
3484,1144,26,2
3485,1145,63,4
3486,1145,78,4
3487,1146,9,3
3488,1147,103,1
3489,1147,28,3
3490,1147,54,2
3491,1147,63,3
3492,1148,68,3
3493,1148,37,3
3494,1149,58,3
3495,1150,82,4
3496,1150,118,3
3497,1150,116,3
3498,1151,117,2
3499,1151,30,2
3500,1151,91,4
3501,1151,76,4
3502,1151,79,1
3503,1152,11,4
3504,1152,68,3
3505,1152,63,1
3506,1153,109,4
3507,1153,100,2
3508,1153,8,2
3509,1154,101,3
3510,1154,35,4
3511,1155,95,2
3512,1156,39,3
3513,1157,4,4
3514,1158,72,3
3515,1158,21,1
3516,1158,77,3
3517,1158,57,4
3518,1159,37,3
3519,1159,21,1
3520,1159,76,1
3521,1159,17,1
3522,1160,4,4
3523,1160,81,2
3524,1160,56,3
3525,1160,83,1
3526,1160,42,3
3527,1161,93,2
3528,1162,21,3
3529,1162,92,3
3530,1162,31,3
3531,1162,12,1
3532,1162,97,4
3533,1163,68,4
3534,1164,21,3
3535,1164,15,2
3536,1164,98,2
3537,1164,117,1
3538,1165,6,2
3539,1166,65,3
3540,1166,41,4
3541,1167,86,4
3542,1168,76,2
3543,1168,5,2
3544,1169,66,2
3545,1169,116,4
3546,1169,107,2
3547,1170,21,3
3548,1170,107,3
3549,1170,26,2
3550,1170,97,3
3551,1171,58,4
3552,1172,50,1
3553,1173,105,2
3554,1173,39,3
3555,1173,47,2
3556,1173,60,1
3557,1173,7,3
3558,1174,64,4
3559,1174,93,3
3560,1175,72,2
3561,1175,77,1
3562,1175,37,1
3563,1175,102,1
3564,1176,110,1
3565,1177,13,3
3566,1177,7,2
3567,1178,54,3
3568,1178,84,1
3569,1178,3,1
3570,1179,118,1
3571,1180,59,3
3572,1180,112,3
3573,1181,51,4
3574,1182,23,1
3575,1182,2,1
3576,1182,74,3
3577,1182,115,3
3578,1183,4,2
3579,1183,86,2
3580,1183,35,4
3581,1184,102,1
3582,1184,30,3
3583,1184,92,3
3584,1184,109,1
3585,1185,48,3
3586,1185,85,2
3587,1186,45,4
3588,1186,99,4
3589,1186,38,3
3590,1186,19,4
3591,1187,83,2
3592,1187,60,1
3593,1187,58,3
3594,1188,105,2
3595,1188,102,4
3596,1189,74,1
3597,1190,42,3
3598,1191,29,4
3599,1191,74,1
3600,1191,45,2
3601,1191,96,4
3602,1192,19,3
3603,1192,118,2
3604,1192,10,4
3605,1192,89,3
3606,1193,4,3
3607,1194,58,3
3608,1194,16,4
3609,1194,55,1
3610,1195,55,4
3611,1195,80,1
3612,1195,76,4
3613,1196,90,4
3614,1196,61,1
3615,1196,111,4
3616,1197,98,3
3617,1197,116,1
3618,1197,12,1
3619,1197,61,2
3620,1198,61,4
3621,1198,5,2
3622,1198,42,4
3623,1198,40,1
3624,1198,71,1
3625,1199,65,2
3626,1200,103,1
3627,1200,119,3
3628,1200,69,1
3629,1200,84,4
3630,1201,77,1
3631,1201,43,2
3632,1201,55,1
3633,1202,100,2
3634,1202,96,4
3635,1202,104,1
3636,1202,84,3
3637,1203,104,1
3638,1203,90,2
3639,1203,117,2
3640,1203,15,2
3641,1204,91,3
3642,1205,5,4
3643,1205,36,1
3644,1205,56,1
3645,1205,72,1
3646,1206,65,2
3647,1206,118,1
3648,1206,32,1
3649,1206,117,2
3650,1207,85,3
3651,1207,70,4
3652,1207,48,1
3653,1207,72,2
3654,1208,19,2
3655,1208,39,4
3656,1209,68,3
3657,1210,111,2
3658,1210,62,2
3659,1211,50,1
3660,1211,71,2
3661,1212,10,4
3662,1212,73,3
3663,1212,22,2
3664,1212,32,3
3665,1212,81,4
3666,1213,100,2
3667,1213,51,3
3668,1213,4,4
3669,1214,102,2
3670,1214,66,2
3671,1214,114,3
3672,1214,53,4
3673,1214,83,1
3674,1215,72,1
3675,1216,36,3
3676,1216,51,3
3677,1216,60,3
3678,1217,89,2
3679,1217,72,4
3680,1217,119,3
3681,1217,88,1
3682,1217,78,4
3683,1218,79,3
3684,1218,81,3
3685,1218,9,2
3686,1218,33,3
3687,1218,35,3
3688,1219,67,3
3689,1219,87,3
3690,1219,53,4
3691,1220,92,3
3692,1220,70,2
3693,1220,71,4
3694,1221,77,3
3695,1221,102,2
3696,1222,120,3
3697,1222,73,2
3698,1222,59,3
3699,1223,49,4
3700,1224,120,3
3701,1224,71,4
3702,1224,75,2
3703,1224,106,3
3704,1225,14,1
3705,1225,61,2
3706,1225,56,2
3707,1225,50,1
3708,1225,41,3
3709,1226,36,1
3710,1227,6,1
3711,1227,115,1
3712,1228,37,2
3713,1228,56,2
3714,1228,31,3
3715,1229,41,4
3716,1229,98,2
3717,1229,29,1
3718,1229,22,2
3719,1229,104,1
3720,1230,29,2
3721,1230,31,2
3722,1230,59,2
3723,1230,79,3
3724,1231,111,2
3725,1231,77,2
3726,1231,109,1
3727,1231,50,1
3728,1231,58,4
3729,1232,95,4
3730,1232,114,4
3731,1233,56,3
3732,1233,102,3
3733,1233,113,1
3734,1233,68,4
3735,1234,91,4
3736,1234,10,2
3737,1235,36,2
3738,1235,32,4
3739,1235,92,4
3740,1235,38,1
3741,1236,45,4
3742,1236,47,4
3743,1236,49,4
3744,1236,3,1
3745,1236,63,4
3746,1237,47,4
3747,1237,117,2
3748,1237,34,2
3749,1238,7,1
3750,1238,98,2
3751,1238,30,1
3752,1239,68,3
3753,1240,112,2
3754,1240,118,4
3755,1240,24,3
3756,1241,80,1
3757,1242,31,2
3758,1242,3,1
3759,1243,69,4
3760,1243,16,3
3761,1244,42,2
3762,1245,18,2
3763,1245,22,2
3764,1245,7,2
3765,1245,61,3
3766,1246,92,2
3767,1247,37,4
3768,1248,83,4
3769,1248,67,3
3770,1248,46,4
3771,1248,101,2
3772,1249,77,3
3773,1250,39,4
3774,1250,48,2
3775,1250,4,1
3776,1250,41,2
3777,1251,102,3
3778,1251,98,4
3779,1251,96,2
3780,1251,18,2
3781,1251,84,1
3782,1252,63,4
3783,1252,52,3
3784,1252,60,2
3785,1253,32,2
3786,1254,7,4
3787,1254,45,4
3788,1254,60,1
3789,1255,6,4
3790,1255,120,1
3791,1255,112,3
3792,1255,109,3
3793,1256,96,3
3794,1256,92,1
3795,1257,52,4
3796,1257,43,3
3797,1257,103,3
3798,1257,79,3
3799,1258,114,4
3800,1259,120,4
3801,1259,106,3
3802,1260,79,4
3803,1261,2,4
3804,1261,18,2
3805,1261,25,4
3806,1262,9,2
3807,1263,60,2
3808,1263,118,4
3809,1264,94,3
3810,1264,48,3
3811,1264,109,2
3812,1264,61,3
3813,1264,34,2
3814,1265,66,4
3815,1265,39,1
3816,1265,64,3
3817,1266,109,2
3818,1266,101,2
3819,1267,96,3
3820,1267,52,3
3821,1267,54,1
3822,1267,73,2
3823,1268,56,4
3824,1269,48,2
3825,1269,16,4
3826,1269,40,4
3827,1270,32,2
3828,1270,79,3
3829,1270,103,2
3830,1271,11,1
3831,1272,1,4
3832,1273,86,1
3833,1273,74,2
3834,1273,12,3
3835,1274,1,2
3836,1274,106,4
3837,1274,119,4
3838,1274,25,1
3839,1274,102,3
3840,1275,60,3
3841,1276,51,3
3842,1277,40,4
3843,1277,38,4
3844,1277,84,2
3845,1277,91,3
3846,1277,105,3
3847,1278,11,1
3848,1279,93,3
3849,1279,10,3
3850,1280,16,3
3851,1280,120,2
3852,1280,83,4
3853,1280,86,1
3854,1281,45,1
3855,1281,9,1
3856,1282,105,4
3857,1282,64,4
3858,1283,105,4
3859,1283,42,3
3860,1284,33,1
3861,1284,54,4
3862,1285,78,2
3863,1285,64,4
3864,1285,36,1
3865,1285,117,1
3866,1285,26,3
3867,1286,99,2
3868,1286,106,2
3869,1286,65,3
3870,1286,26,3
3871,1287,71,1
3872,1287,38,3
3873,1287,69,3
3874,1287,97,1
3875,1287,59,4
3876,1288,119,2
3877,1288,60,3
3878,1288,118,2
3879,1288,114,4
3880,1289,86,3
3881,1289,116,4
3882,1290,106,2
3883,1290,58,4
3884,1291,105,3
3885,1291,116,1
3886,1291,70,4
3887,1291,54,2
3888,1291,3,3
3889,1292,23,2
3890,1292,70,1
3891,1292,84,4
3892,1293,17,3
3893,1294,116,2
3894,1294,55,2
3895,1295,70,1
3896,1295,89,1
3897,1295,71,2
3898,1296,23,4
3899,1296,15,3
3900,1296,98,1
3901,1297,101,2
3902,1297,12,4
3903,1297,46,2
3904,1298,19,2
3905,1298,44,2
3906,1299,14,4
3907,1299,104,2
3908,1299,66,2
3909,1299,100,2
3910,1300,96,2
3911,1301,83,1
3912,1301,48,1
3913,1301,26,4
3914,1302,3,3
3915,1302,86,3
3916,1302,120,4
3917,1303,108,1
3918,1303,13,2
3919,1304,104,3
3920,1304,5,2
3921,1304,101,3
3922,1304,107,4
3923,1304,82,3
3924,1305,105,3
3925,1305,49,3
3926,1305,20,4
3927,1306,53,3
3928,1306,3,3
3929,1306,4,2
3930,1307,13,3
3931,1308,28,1
3932,1308,75,3
3933,1308,103,3
3934,1308,11,1
3935,1308,30,3
3936,1309,118,1
3937,1309,113,3
3938,1309,54,3
3939,1310,14,4
3940,1311,76,2
3941,1311,72,1
3942,1312,28,2
3943,1312,94,2
3944,1312,91,4
3945,1312,17,1
3946,1313,28,2
3947,1313,79,3
3948,1313,86,3
3949,1313,50,2
3950,1314,79,1
3951,1314,110,4
3952,1315,25,2
3953,1315,96,1
3954,1315,33,2
3955,1315,89,2
3956,1315,17,1
3957,1316,88,4
3958,1317,84,2
3959,1318,58,2
3960,1318,19,1
3961,1319,57,2
3962,1319,85,2
3963,1319,26,4
3964,1320,7,4
3965,1320,33,2
3966,1320,1,1
3967,1320,56,1
3968,1321,19,2
3969,1321,37,4
3970,1321,36,1
3971,1322,83,2
3972,1322,29,3
3973,1322,58,4
3974,1323,116,2
3975,1323,18,4
3976,1323,3,4
3977,1323,100,2
3978,1324,89,3
3979,1324,13,4
3980,1324,35,1
3981,1325,97,2
3982,1325,86,4
3983,1326,54,2
3984,1326,73,2
3985,1326,44,1
3986,1326,1,3
3987,1326,62,4
3988,1327,73,2
3989,1327,46,2
3990,1327,13,3
3991,1327,49,1
3992,1327,61,3
3993,1328,43,1
3994,1328,64,1
3995,1328,30,1
3996,1328,56,2
3997,1328,72,2
3998,1329,95,4
3999,1329,10,2
4000,1329,14,2
4001,1329,88,2
4002,1329,71,2
4003,1330,2,4
4004,1330,118,1
4005,1330,76,3
4006,1331,16,2
4007,1331,12,1
4008,1331,104,4
4009,1331,33,3
4010,1331,102,2
4011,1332,13,2
4012,1332,12,3
4013,1332,65,1
4014,1333,72,1
4015,1333,90,1
4016,1333,22,3
4017,1333,4,2
4018,1334,106,2
4019,1334,27,2
4020,1335,18,2
4021,1335,5,3
4022,1335,16,3
4023,1335,93,4
4024,1335,117,2
4025,1336,48,2
4026,1336,5,4
4027,1337,20,4
4028,1338,92,3
4029,1338,72,4
4030,1338,114,2
4031,1338,87,2
4032,1338,68,4
4033,1339,34,1
4034,1339,78,2
4035,1339,28,4
4036,1340,15,1
4037,1340,102,2
4038,1340,89,1
4039,1340,17,4
4040,1340,116,4
4041,1341,103,2
4042,1341,17,1
4043,1342,69,2
4044,1342,12,2
4045,1342,34,1
4046,1342,43,4
4047,1342,71,4
4048,1343,19,1
4049,1343,80,3
4050,1343,57,4
4051,1343,10,2
4052,1343,55,3
4053,1344,111,1
4054,1345,62,1
4055,1345,104,4
4056,1346,41,1
4057,1346,49,3
4058,1346,87,3
4059,1347,70,1
4060,1347,62,2
4061,1347,37,2
4062,1347,63,3
4063,1347,67,1
4064,1348,4,1
4065,1348,6,3
4066,1348,77,2
4067,1348,7,4
4068,1349,93,2
4069,1349,67,4
4070,1349,36,4
4071,1350,30,3
4072,1350,42,3
4073,1350,48,2
4074,1350,85,4
4075,1350,7,1
4076,1351,53,4
4077,1351,78,3
4078,1352,103,1
4079,1352,7,4
4080,1352,119,3
4081,1353,61,2
4082,1353,64,4
4083,1353,113,2
4084,1353,120,1
4085,1353,32,4
4086,1354,80,2
4087,1354,87,3
4088,1354,38,4
4089,1354,93,3
4090,1355,93,4
4091,1355,109,2
4092,1355,68,1
4093,1356,38,3
4094,1356,81,3
4095,1356,50,3
4096,1356,21,1
4097,1357,70,3
4098,1357,88,2
4099,1357,24,1
4100,1358,111,1
4101,1358,38,2
4102,1358,66,1
4103,1359,67,2
4104,1359,23,4
4105,1359,107,1
4106,1359,36,3
4107,1359,43,1
4108,1360,98,3
4109,1360,106,2
4110,1361,104,1
4111,1361,19,1
4112,1362,93,1
4113,1362,113,2
4114,1362,101,2
4115,1362,16,1
4116,1363,29,4
4117,1363,6,1
4118,1363,113,1
4119,1364,64,4
4120,1364,98,4
4121,1364,42,1
4122,1364,50,1
4123,1364,13,2
4124,1365,15,1
4125,1365,71,2
4126,1365,17,4
4127,1365,108,3
4128,1366,93,4
4129,1367,10,3
4130,1368,38,4
4131,1368,29,3
4132,1368,30,1
4133,1368,51,2
4134,1368,68,4
4135,1369,78,4
4136,1369,65,3
4137,1369,19,3
4138,1369,10,3
4139,1369,31,4
4140,1370,67,4
4141,1370,69,1
4142,1371,120,1
4143,1371,51,1
4144,1371,55,1
4145,1371,56,2
4146,1372,67,2
4147,1373,20,3
4148,1373,88,2
4149,1373,59,1
4150,1373,10,2
4151,1374,105,4
4152,1375,55,2
4153,1375,98,2
4154,1375,72,3
4155,1375,83,3
4156,1376,39,1
4157,1376,115,4
4158,1377,95,1
4159,1377,115,2
4160,1377,68,2
4161,1377,18,3
4162,1377,53,1
4163,1378,89,1
4164,1378,3,3
4165,1378,78,1
4166,1378,106,3
4167,1379,75,4
4168,1379,104,4
4169,1379,22,4
4170,1380,98,4
4171,1380,77,1
4172,1380,96,3
4173,1380,94,2
4174,1380,87,3
4175,1381,38,1
4176,1382,24,2
4177,1383,72,1
4178,1383,8,4
4179,1383,53,2
4180,1383,80,4
4181,1383,90,1
4182,1384,23,2
4183,1384,96,2
4184,1384,28,3
4185,1384,40,3
4186,1385,115,3
4187,1386,71,2
4188,1387,12,4
4189,1387,101,4
4190,1387,71,3
4191,1388,72,4
4192,1389,41,1
4193,1389,74,3
4194,1389,44,2
4195,1389,119,3
4196,1389,97,4
4197,1390,81,1
4198,1390,116,2
4199,1390,6,4
4200,1391,51,1
4201,1391,117,1
4202,1391,114,4
4203,1391,50,2
4204,1391,9,1
4205,1392,106,1
4206,1392,110,1
4207,1392,4,4
4208,1393,110,3
4209,1394,112,4
4210,1394,75,4
4211,1395,35,4
4212,1395,3,4
4213,1395,115,4
4214,1396,93,4
4215,1396,52,2
4216,1397,72,1
4217,1398,73,1
4218,1398,90,3
4219,1399,26,2
4220,1399,59,1
4221,1400,118,4
4222,1400,52,1
4223,1400,14,4
4224,1401,78,2
4225,1402,106,3
4226,1402,66,2
4227,1403,45,4
4228,1403,49,1
4229,1403,16,3
4230,1403,25,3
4231,1403,28,3
4232,1404,111,3
4233,1404,51,1
4234,1405,58,3
4235,1405,27,1
4236,1406,95,2
4237,1406,102,2
4238,1406,64,1
4239,1406,86,1
4240,1407,106,3
4241,1407,24,4
4242,1407,14,2
4243,1407,81,3
4244,1407,25,4
4245,1408,32,2
4246,1408,113,3
4247,1408,15,4
4248,1408,109,1
4249,1408,66,3
4250,1409,70,1
4251,1409,93,4
4252,1409,82,4
4253,1409,55,1
4254,1409,52,4
4255,1410,67,1
4256,1410,100,3
4257,1410,104,1
4258,1410,19,4
4259,1411,81,3
4260,1411,45,2
4261,1412,70,1
4262,1412,58,3
4263,1412,120,4
4264,1413,18,1
4265,1413,42,3
4266,1413,73,2
4267,1413,51,4
4268,1413,59,3
4269,1414,78,2
4270,1415,113,1
4271,1415,78,1
4272,1415,44,3
4273,1416,89,4
4274,1417,115,4
4275,1417,70,4
4276,1418,58,1
4277,1418,36,4
4278,1418,49,4
4279,1418,100,4
4280,1418,10,4
4281,1419,41,2
4282,1419,67,4
4283,1420,88,2
4284,1420,81,3
4285,1421,97,3
4286,1421,50,4
4287,1421,49,1
4288,1422,100,3
4289,1422,96,3
4290,1423,51,3
4291,1423,26,2
4292,1423,18,2
4293,1423,46,2
4294,1423,106,3
4295,1424,70,1
4296,1424,116,3
4297,1425,69,3
4298,1425,98,4
4299,1426,52,2
4300,1426,76,2
4301,1427,91,4
4302,1427,51,3
4303,1427,48,4
4304,1427,47,3
4305,1427,4,1
4306,1428,1,3
4307,1428,25,1
4308,1429,22,3
4309,1429,7,2
4310,1429,26,3
4311,1429,67,1
4312,1430,38,3
4313,1430,59,3
4314,1430,14,2
4315,1431,114,1
4316,1431,28,2
4317,1431,105,4
4318,1431,54,4
4319,1431,61,3
4320,1432,37,1
4321,1433,68,1
4322,1433,16,2
4323,1433,90,4
4324,1433,76,1
4325,1433,61,3
4326,1434,68,4
4327,1434,72,2
4328,1434,110,2
4329,1434,99,3
4330,1434,45,4
4331,1435,54,4
4332,1435,102,3
4333,1435,97,3
4334,1435,58,2
4335,1435,69,2
4336,1436,94,3
4337,1436,76,3
4338,1436,55,3
4339,1437,43,1
4340,1437,4,1
4341,1437,18,1
4342,1437,120,2
4343,1438,10,2
4344,1438,31,1
4345,1439,62,2
4346,1439,5,4
4347,1439,67,2
4348,1440,79,4
4349,1440,50,2
4350,1440,76,4
4351,1440,80,2
4352,1440,92,4
4353,1441,17,3
4354,1442,28,1
4355,1442,104,2
4356,1442,105,2
4357,1442,23,1
4358,1442,91,2
4359,1443,12,1
4360,1443,8,2
4361,1443,49,4
4362,1443,95,3
4363,1443,2,4
4364,1444,69,2
4365,1445,101,3
4366,1445,24,4
4367,1446,72,4
4368,1446,81,2
4369,1446,35,4
4370,1447,66,4
4371,1448,92,1
4372,1448,57,4
4373,1449,101,2
4374,1449,92,1
4375,1449,94,3
4376,1449,28,2
4377,1450,13,4
4378,1450,94,3
4379,1451,71,2
4380,1451,19,2
4381,1452,27,4
4382,1452,41,1
4383,1452,72,4
4384,1452,40,4
4385,1452,35,4
4386,1453,43,4
4387,1453,34,1
4388,1453,111,2
4389,1453,33,4
4390,1453,74,4
4391,1454,21,1
4392,1455,98,1
4393,1455,68,2
4394,1455,117,4
4395,1455,64,3
4396,1456,102,4
4397,1456,47,1
4398,1457,63,4
4399,1457,78,4
4400,1457,104,3
4401,1457,88,2
4402,1457,114,3
4403,1458,26,1
4404,1459,110,4
4405,1459,102,1
4406,1459,74,3
4407,1459,42,2
4408,1459,15,2
4409,1460,100,3
4410,1460,119,1
4411,1461,8,2
4412,1461,79,1
4413,1462,12,4
4414,1462,78,1
4415,1462,15,2
4416,1462,19,2
4417,1463,97,1
4418,1463,85,1
4419,1463,18,1
4420,1463,7,1
4421,1464,117,1
4422,1464,24,1
4423,1465,120,2
4424,1465,32,1
4425,1465,26,3
4426,1465,119,2
4427,1466,84,3
4428,1466,113,1
4429,1466,86,2
4430,1466,104,3
4431,1467,88,3
4432,1467,51,1
4433,1467,81,3
4434,1467,68,2
4435,1467,18,2
4436,1468,90,3
4437,1468,109,3
4438,1469,77,4
4439,1469,45,1
4440,1469,17,1
4441,1469,100,2
4442,1469,89,4
4443,1470,71,3
4444,1470,42,4
4445,1470,70,3
4446,1471,34,1
4447,1472,16,4
4448,1472,47,2
4449,1472,79,4
4450,1472,21,3
4451,1473,56,4
4452,1474,17,3
4453,1474,111,1
4454,1475,106,1
4455,1475,113,2
4456,1476,79,3
4457,1477,115,1
4458,1477,101,3
4459,1477,40,4
4460,1477,80,3
4461,1478,62,2
4462,1478,108,3
4463,1478,14,4
4464,1479,99,1
4465,1480,30,1
4466,1480,13,4
4467,1480,58,2
4468,1480,52,4
4469,1480,36,1
4470,1481,104,3
4471,1482,91,1
4472,1482,8,2
4473,1482,60,1
4474,1483,92,1
4475,1483,30,3
4476,1483,43,3
4477,1483,11,3
4478,1484,91,2
4479,1485,69,3
4480,1485,111,4
4481,1485,68,4
4482,1486,72,1
4483,1487,21,4
4484,1487,106,3
4485,1487,104,4
4486,1487,118,4
4487,1488,107,4
4488,1488,18,1
4489,1489,40,3
4490,1490,7,4
4491,1491,96,3
4492,1492,41,2
4493,1493,79,1
4494,1493,78,3
4495,1493,65,4
4496,1494,60,4
4497,1494,76,1
4498,1495,117,2
4499,1495,49,4
4500,1495,13,3
4501,1495,20,1
4502,1496,107,3
4503,1496,23,4
4504,1497,38,4
4505,1497,75,1
4506,1497,73,1
4507,1497,117,3
4508,1497,15,2
4509,1498,59,2
4510,1498,105,1
4511,1498,116,1
4512,1498,70,4
4513,1498,109,1
4514,1499,103,4
4515,1499,11,2
4516,1499,31,1
4517,1499,48,1
4518,1499,88,4
4519,1500,70,4
4520,1501,58,3
4521,1502,120,1
4522,1502,2,1
4523,1502,70,3
4524,1502,23,1
4525,1503,108,4
4526,1503,25,1
4527,1504,115,3
4528,1504,64,2
4529,1504,87,4
4530,1504,105,2
4531,1504,76,4
4532,1505,76,3
4533,1506,15,4
4534,1506,46,2
4535,1506,55,2
4536,1506,6,4
4537,1507,100,4
4538,1508,90,4
4539,1508,82,4
4540,1508,37,2
4541,1508,107,3
4542,1509,20,1
4543,1509,9,2
4544,1509,57,3
4545,1510,106,4
4546,1510,81,3
4547,1511,52,1
4548,1511,69,4
4549,1511,90,2
4550,1511,65,3
4551,1511,30,4
4552,1512,9,1
4553,1512,55,1
4554,1512,3,3
4555,1512,80,1
4556,1512,107,2
4557,1513,14,4
4558,1513,30,1
4559,1513,28,3
4560,1513,61,2
4561,1514,66,1
4562,1514,13,2
4563,1514,52,3
4564,1514,43,3
4565,1514,100,3
4566,1515,55,3
4567,1516,101,4
4568,1517,17,1
4569,1517,90,1
4570,1517,34,4
4571,1517,77,4
4572,1517,69,2
4573,1518,67,2
4574,1518,109,3
4575,1518,14,2
4576,1518,101,4
4577,1519,80,4
4578,1519,104,4
4579,1519,118,3
4580,1519,32,4
4581,1519,90,3
4582,1520,15,1
4583,1521,90,4
4584,1521,119,1
4585,1522,88,4
4586,1522,94,2
4587,1522,8,4
4588,1522,30,3
4589,1523,75,1
4590,1523,34,4
4591,1523,42,4
4592,1523,48,1
4593,1523,77,1
4594,1524,75,4
